Node,Number of Visits,Relative Importance Score,%
3147,2003,0.0002003,0.02003
1656,2002,0.0002002,0.02002
3992,2002,0.0002002,0.02002
2451,2000,0.0002,0.02
4185,2000,0.0002,0.02
2911,1999,0.0001999,0.01999
6040,1999,0.0001999,0.01999
327,1998,0.0001998,0.01998
1491,1998,0.0001998,0.01998
3987,1998,0.0001998,0.01998
2625,1997,0.0001997,0.01997
3770,1997,0.0001997,0.01997
1203,1995,0.0001995,0.01995
1955,1989,0.0001989,0.01989
2179,1989,0.0001989,0.01989
487,1989,0.0001989,0.01989
4655,1988,0.0001988,0.019880000000000002
1026,1987,0.0001987,0.01987
3963,1986,0.0001986,0.01986
3951,1985,0.0001985,0.01985
2188,1982,0.0001982,0.01982
1030,1982,0.0001982,0.01982
4270,1982,0.0001982,0.01982
2081,1981,0.0001981,0.019809999999999998
1570,1981,0.0001981,0.019809999999999998
298,1980,0.000198,0.019799999999999998
911,1980,0.000198,0.019799999999999998
2267,1979,0.0001979,0.019790000000000002
3141,1979,0.0001979,0.019790000000000002
5943,1979,0.0001979,0.019790000000000002
1321,1978,0.0001978,0.019780000000000002
5490,1975,0.0001975,0.01975
274,1973,0.0001973,0.01973
633,1972,0.0001972,0.019719999999999998
199,1971,0.0001971,0.01971
6237,1971,0.0001971,0.01971
5733,1969,0.0001969,0.01969
3680,1967,0.0001967,0.01967
614,1966,0.0001966,0.01966
3888,1965,0.0001965,0.01965
1517,1964,0.0001964,0.01964
2324,1963,0.0001963,0.01963
3292,1962,0.0001962,0.01962
3635,1961,0.0001961,0.01961
2002,1959,0.0001959,0.01959
2517,1959,0.0001959,0.01959
1974,1958,0.0001958,0.01958
2951,1956,0.0001956,0.01956
2269,1955,0.0001955,0.01955
1235,1955,0.0001955,0.01955
2069,1954,0.0001954,0.019540000000000002
1273,1954,0.0001954,0.019540000000000002
685,1952,0.0001952,0.01952
1027,1952,0.0001952,0.01952
5169,1952,0.0001952,0.01952
20,1950,0.000195,0.0195
3895,1950,0.000195,0.0195
2125,1949,0.0001949,0.01949
649,1949,0.0001949,0.01949
5376,1949,0.0001949,0.01949
103,1948,0.0001948,0.01948
1808,1948,0.0001948,0.01948
472,1947,0.0001947,0.019469999999999998
311,1947,0.0001947,0.019469999999999998
2189,1945,0.0001945,0.019450000000000002
566,1945,0.0001945,0.019450000000000002
342,1944,0.0001944,0.019440000000000002
2697,1943,0.0001943,0.01943
866,1943,0.0001943,0.01943
1496,1943,0.0001943,0.01943
2405,1942,0.0001942,0.01942
4082,1941,0.0001941,0.01941
1829,1940,0.000194,0.0194
1723,1939,0.0001939,0.01939
2292,1938,0.0001938,0.019379999999999998
281,1936,0.0001936,0.01936
926,1936,0.0001936,0.01936
3771,1935,0.0001935,0.01935
165,1934,0.0001934,0.01934
2519,1933,0.0001933,0.01933
1926,1932,0.0001932,0.01932
3044,1932,0.0001932,0.01932
2964,1930,0.000193,0.0193
4758,1930,0.000193,0.0193
3566,1929,0.0001929,0.01929
4876,1928,0.0001928,0.01928
4031,1927,0.0001927,0.01927
5921,1926,0.0001926,0.01926
2898,1925,0.0001925,0.01925
3334,1924,0.0001924,0.01924
4092,1924,0.0001924,0.01924
2494,1923,0.0001923,0.01923
6150,1923,0.0001923,0.01923
4623,1921,0.0001921,0.01921
4797,1921,0.0001921,0.01921
2723,1920,0.000192,0.019200000000000002
112,1919,0.0001919,0.01919
4281,1919,0.0001919,0.01919
2036,1918,0.0001918,0.01918
2752,1918,0.0001918,0.01918
1089,1914,0.0001914,0.019139999999999997
2234,1914,0.0001914,0.019139999999999997
4644,1913,0.0001913,0.019129999999999998
1239,1912,0.0001912,0.01912
5583,1912,0.0001912,0.01912
2298,1908,0.0001908,0.01908
769,1908,0.0001908,0.01908
3487,1907,0.0001907,0.01907
494,1906,0.0001906,0.01906
6049,1906,0.0001906,0.01906
338,1905,0.0001905,0.01905
2082,1904,0.0001904,0.019039999999999998
5918,1904,0.0001904,0.019039999999999998
2960,1903,0.0001903,0.01903
3221,1903,0.0001903,0.01903
2666,1902,0.0001902,0.01902
2083,1901,0.0001901,0.019010000000000003
469,1901,0.0001901,0.019010000000000003
2476,1901,0.0001901,0.019010000000000003
3058,1900,0.00019,0.019
605,1899,0.0001899,0.01899
2663,1899,0.0001899,0.01899
2798,1898,0.0001898,0.01898
1780,1898,0.0001898,0.01898
49,1897,0.0001897,0.01897
115,1897,0.0001897,0.01897
2010,1895,0.0001895,0.01895
548,1895,0.0001895,0.01895
2353,1892,0.0001892,0.01892
5155,1892,0.0001892,0.01892
229,1891,0.0001891,0.01891
78,1887,0.0001887,0.01887
1538,1887,0.0001887,0.01887
3463,1887,0.0001887,0.01887
4408,1885,0.0001885,0.01885
860,1885,0.0001885,0.01885
2181,1882,0.0001882,0.01882
2404,1881,0.0001881,0.01881
3283,1881,0.0001881,0.01881
1120,1881,0.0001881,0.01881
2034,1879,0.0001879,0.018789999999999998
1490,1879,0.0001879,0.018789999999999998
576,1879,0.0001879,0.018789999999999998
5623,1879,0.0001879,0.018789999999999998
2670,1878,0.0001878,0.01878
3516,1877,0.0001877,0.018770000000000002
1846,1876,0.0001876,0.01876
1684,1874,0.0001874,0.01874
2176,1871,0.0001871,0.01871
1512,1871,0.0001871,0.01871
1649,1871,0.0001871,0.01871
691,1870,0.000187,0.018699999999999998
4895,1869,0.0001869,0.01869
1946,1868,0.0001868,0.01868
2370,1868,0.0001868,0.01868
381,1868,0.0001868,0.01868
3786,1868,0.0001868,0.01868
2943,1868,0.0001868,0.01868
2221,1867,0.0001867,0.018670000000000003
156,1865,0.0001865,0.01865
2635,1865,0.0001865,0.01865
1817,1865,0.0001865,0.01865
1912,1863,0.0001863,0.01863
651,1863,0.0001863,0.01863
2051,1861,0.0001861,0.018609999999999998
2425,1861,0.0001861,0.018609999999999998
1571,1860,0.000186,0.0186
549,1860,0.000186,0.0186
883,1859,0.0001859,0.01859
470,1858,0.0001858,0.01858
2330,1857,0.0001857,0.01857
1326,1857,0.0001857,0.01857
908,1856,0.0001856,0.01856
1122,1856,0.0001856,0.01856
3893,1855,0.0001855,0.01855
2345,1855,0.0001855,0.01855
2758,1855,0.0001855,0.01855
2130,1854,0.0001854,0.01854
1713,1854,0.0001854,0.01854
3409,1853,0.0001853,0.01853
2601,1851,0.0001851,0.01851
1028,1850,0.000185,0.0185
2433,1848,0.0001848,0.01848
440,1848,0.0001848,0.01848
5729,1848,0.0001848,0.01848
2906,1847,0.0001847,0.01847
3204,1847,0.0001847,0.01847
4894,1847,0.0001847,0.01847
365,1846,0.0001846,0.018459999999999997
3743,1846,0.0001846,0.018459999999999997
2093,1845,0.0001845,0.01845
2187,1845,0.0001845,0.01845
2839,1844,0.0001844,0.01844
3119,1844,0.0001844,0.01844
3501,1843,0.0001843,0.018430000000000002
3926,1843,0.0001843,0.018430000000000002
2761,1840,0.000184,0.0184
2278,1840,0.000184,0.0184
4172,1839,0.0001839,0.01839
3275,1838,0.0001838,0.01838
2049,1837,0.0001837,0.01837
1173,1837,0.0001837,0.01837
2599,1835,0.0001835,0.018349999999999998
3312,1834,0.0001834,0.018340000000000002
3327,1834,0.0001834,0.018340000000000002
462,1832,0.0001832,0.01832
1267,1832,0.0001832,0.01832
107,1830,0.000183,0.0183
350,1830,0.000183,0.0183
1886,1830,0.000183,0.0183
862,1829,0.0001829,0.01829
878,1827,0.0001827,0.018269999999999998
2534,1827,0.0001827,0.018269999999999998
2744,1826,0.0001826,0.01826
279,1825,0.0001825,0.01825
485,1825,0.0001825,0.01825
2871,1824,0.0001824,0.01824
308,1823,0.0001823,0.01823
1805,1822,0.0001822,0.01822
551,1822,0.0001822,0.01822
886,1822,0.0001822,0.01822
1377,1822,0.0001822,0.01822
458,1821,0.0001821,0.01821
963,1821,0.0001821,0.01821
4129,1821,0.0001821,0.01821
1824,1820,0.000182,0.0182
738,1820,0.000182,0.0182
1568,1820,0.000182,0.0182
3193,1820,0.000182,0.0182
2287,1818,0.0001818,0.01818
1335,1818,0.0001818,0.01818
4487,1818,0.0001818,0.01818
1647,1817,0.0001817,0.01817
2931,1815,0.0001815,0.01815
15,1814,0.0001814,0.01814
1651,1814,0.0001814,0.01814
86,1813,0.0001813,0.01813
2708,1813,0.0001813,0.01813
3595,1813,0.0001813,0.01813
1504,1810,0.000181,0.0181
5220,1809,0.0001809,0.018090000000000002
5510,1808,0.0001808,0.01808
240,1806,0.0001806,0.01806
1031,1806,0.0001806,0.01806
609,1805,0.0001805,0.01805
2776,1805,0.0001805,0.01805
2823,1805,0.0001805,0.01805
411,1803,0.0001803,0.018029999999999997
572,1803,0.0001803,0.018029999999999997
2720,1803,0.0001803,0.018029999999999997
1447,1803,0.0001803,0.018029999999999997
3594,1802,0.0001802,0.018019999999999998
4934,1802,0.0001802,0.018019999999999998
2941,1801,0.0001801,0.018009999999999998
2750,1800,0.00018,0.018000000000000002
3695,1800,0.00018,0.018000000000000002
707,1798,0.0001798,0.01798
3144,1798,0.0001798,0.01798
4368,1798,0.0001798,0.01798
2406,1797,0.0001797,0.01797
1862,1797,0.0001797,0.01797
1208,1796,0.0001796,0.01796
1289,1796,0.0001796,0.01796
1731,1796,0.0001796,0.01796
83,1795,0.0001795,0.01795
1300,1795,0.0001795,0.01795
2472,1795,0.0001795,0.01795
524,1795,0.0001795,0.01795
928,1795,0.0001795,0.01795
714,1792,0.0001792,0.01792
2291,1792,0.0001792,0.01792
2532,1790,0.000179,0.0179
2198,1788,0.0001788,0.01788
2276,1788,0.0001788,0.01788
1544,1788,0.0001788,0.01788
307,1787,0.0001787,0.01787
1029,1787,0.0001787,0.01787
76,1786,0.0001786,0.01786
2219,1786,0.0001786,0.01786
763,1786,0.0001786,0.01786
435,1786,0.0001786,0.01786
1589,1786,0.0001786,0.01786
1618,1786,0.0001786,0.01786
4735,1786,0.0001786,0.01786
1861,1785,0.0001785,0.01785
4264,1784,0.0001784,0.01784
2977,1784,0.0001784,0.01784
5304,1784,0.0001784,0.01784
3156,1781,0.0001781,0.01781
5475,1781,0.0001781,0.01781
404,1780,0.000178,0.0178
1018,1779,0.0001779,0.01779
1724,1779,0.0001779,0.01779
1194,1778,0.0001778,0.01778
582,1778,0.0001778,0.01778
2366,1777,0.0001777,0.01777
5974,1777,0.0001777,0.01777
2248,1777,0.0001777,0.01777
3299,1777,0.0001777,0.01777
2288,1776,0.0001776,0.01776
355,1775,0.0001775,0.017750000000000002
1636,1775,0.0001775,0.017750000000000002
4080,1775,0.0001775,0.017750000000000002
1776,1773,0.0001773,0.01773
2465,1773,0.0001773,0.01773
748,1773,0.0001773,0.01773
2976,1773,0.0001773,0.01773
1592,1773,0.0001773,0.01773
848,1772,0.0001772,0.01772
1367,1772,0.0001772,0.01772
3672,1771,0.0001771,0.01771
2170,1770,0.000177,0.0177
1305,1769,0.0001769,0.017689999999999997
1583,1769,0.0001769,0.017689999999999997
2475,1769,0.0001769,0.017689999999999997
3293,1769,0.0001769,0.017689999999999997
1590,1769,0.0001769,0.017689999999999997
3801,1769,0.0001769,0.017689999999999997
5056,1769,0.0001769,0.017689999999999997
1679,1767,0.0001767,0.01767
2275,1767,0.0001767,0.01767
2935,1767,0.0001767,0.01767
2847,1767,0.0001767,0.01767
4957,1767,0.0001767,0.01767
2657,1766,0.0001766,0.017660000000000002
2662,1766,0.0001766,0.017660000000000002
1325,1766,0.0001766,0.017660000000000002
341,1764,0.0001764,0.01764
1689,1764,0.0001764,0.01764
2923,1764,0.0001764,0.01764
1100,1763,0.0001763,0.01763
1702,1761,0.0001761,0.01761
2384,1760,0.000176,0.0176
4248,1760,0.000176,0.0176
2551,1760,0.000176,0.0176
2764,1760,0.000176,0.0176
968,1759,0.0001759,0.017589999999999998
3249,1758,0.0001758,0.01758
3350,1758,0.0001758,0.01758
182,1757,0.0001757,0.01757
2615,1757,0.0001757,0.01757
498,1756,0.0001756,0.017560000000000003
1770,1756,0.0001756,0.017560000000000003
3637,1754,0.0001754,0.01754
2643,1754,0.0001754,0.01754
2134,1753,0.0001753,0.01753
648,1752,0.0001752,0.01752
1887,1752,0.0001752,0.01752
3860,1752,0.0001752,0.01752
2167,1751,0.0001751,0.01751
1322,1750,0.000175,0.017499999999999998
3698,1750,0.000175,0.017499999999999998
5973,1749,0.0001749,0.01749
3485,1748,0.0001748,0.01748
2497,1748,0.0001748,0.01748
2023,1747,0.0001747,0.01747
1522,1747,0.0001747,0.01747
3033,1747,0.0001747,0.01747
2265,1746,0.0001746,0.01746
1607,1746,0.0001746,0.01746
13,1745,0.0001745,0.01745
2348,1744,0.0001744,0.01744
2477,1744,0.0001744,0.01744
2474,1743,0.0001743,0.01743
4625,1743,0.0001743,0.01743
2765,1742,0.0001742,0.01742
3417,1742,0.0001742,0.01742
505,1740,0.000174,0.0174
581,1740,0.000174,0.0174
538,1740,0.000174,0.0174
1323,1740,0.000174,0.0174
3006,1740,0.000174,0.0174
1466,1739,0.0001739,0.01739
977,1739,0.0001739,0.01739
1415,1739,0.0001739,0.01739
2449,1739,0.0001739,0.01739
2885,1739,0.0001739,0.01739
3232,1739,0.0001739,0.01739
2722,1738,0.0001738,0.01738
3014,1738,0.0001738,0.01738
3039,1738,0.0001738,0.01738
141,1735,0.0001735,0.017349999999999997
2347,1735,0.0001735,0.017349999999999997
1430,1735,0.0001735,0.017349999999999997
1213,1735,0.0001735,0.017349999999999997
4130,1735,0.0001735,0.017349999999999997
4158,1734,0.0001734,0.01734
2597,1733,0.0001733,0.01733
2791,1733,0.0001733,0.01733
3721,1732,0.0001732,0.017320000000000002
4237,1732,0.0001732,0.017320000000000002
1362,1731,0.0001731,0.01731
2013,1730,0.000173,0.0173
1171,1730,0.000173,0.0173
1264,1729,0.0001729,0.01729
2621,1729,0.0001729,0.01729
2196,1728,0.0001728,0.01728
1565,1727,0.0001727,0.01727
486,1727,0.0001727,0.01727
1039,1727,0.0001727,0.01727
5159,1727,0.0001727,0.01727
2746,1726,0.0001726,0.01726
1859,1725,0.0001725,0.017249999999999998
2689,1724,0.0001724,0.01724
4599,1724,0.0001724,0.01724
2959,1723,0.0001723,0.01723
726,1722,0.0001722,0.017220000000000003
2981,1722,0.0001722,0.017220000000000003
1564,1721,0.0001721,0.01721
3215,1721,0.0001721,0.01721
490,1721,0.0001721,0.01721
3081,1721,0.0001721,0.01721
134,1720,0.000172,0.0172
2420,1720,0.000172,0.0172
3925,1720,0.000172,0.0172
3083,1718,0.0001718,0.01718
71,1717,0.0001717,0.01717
2,1716,0.0001716,0.017159999999999998
3418,1716,0.0001716,0.017159999999999998
354,1715,0.0001715,0.01715
2546,1715,0.0001715,0.01715
3675,1715,0.0001715,0.01715
1197,1714,0.0001714,0.01714
2479,1714,0.0001714,0.01714
1316,1713,0.0001713,0.01713
514,1712,0.0001712,0.01712
2598,1712,0.0001712,0.01712
2933,1712,0.0001712,0.01712
3328,1712,0.0001712,0.01712
4280,1712,0.0001712,0.01712
1507,1711,0.0001711,0.01711
297,1710,0.000171,0.0171
1814,1710,0.000171,0.0171
1561,1709,0.0001709,0.01709
2422,1709,0.0001709,0.01709
2953,1709,0.0001709,0.01709
1195,1709,0.0001709,0.01709
3028,1709,0.0001709,0.01709
2391,1707,0.0001707,0.017070000000000002
2220,1707,0.0001707,0.017070000000000002
464,1707,0.0001707,0.017070000000000002
1017,1706,0.0001706,0.01706
1224,1705,0.0001705,0.01705
3385,1705,0.0001705,0.01705
4286,1705,0.0001705,0.01705
3266,1704,0.0001704,0.01704
3530,1704,0.0001704,0.01704
4075,1703,0.0001703,0.01703
1934,1702,0.0001702,0.01702
686,1702,0.0001702,0.01702
3093,1702,0.0001702,0.01702
3207,1702,0.0001702,0.01702
29,1701,0.0001701,0.017009999999999997
2149,1701,0.0001701,0.017009999999999997
3023,1701,0.0001701,0.017009999999999997
2982,1700,0.00017,0.017
1913,1699,0.0001699,0.01699
2040,1699,0.0001699,0.01699
416,1699,0.0001699,0.01699
3319,1699,0.0001699,0.01699
3956,1697,0.0001697,0.01697
659,1697,0.0001697,0.01697
1311,1697,0.0001697,0.01697
3448,1697,0.0001697,0.01697
4412,1696,0.0001696,0.01696
2182,1695,0.0001695,0.01695
337,1695,0.0001695,0.01695
1049,1692,0.0001692,0.016919999999999998
1364,1691,0.0001691,0.016909999999999998
500,1691,0.0001691,0.016909999999999998
2648,1690,0.000169,0.0169
910,1689,0.0001689,0.016890000000000002
2653,1689,0.0001689,0.016890000000000002
3038,1689,0.0001689,0.016890000000000002
4953,1688,0.0001688,0.016880000000000003
561,1688,0.0001688,0.016880000000000003
858,1688,0.0001688,0.016880000000000003
2499,1687,0.0001687,0.01687
3046,1687,0.0001687,0.01687
82,1686,0.0001686,0.01686
4828,1686,0.0001686,0.01686
3682,1686,0.0001686,0.01686
4109,1685,0.0001685,0.01685
3570,1685,0.0001685,0.01685
69,1684,0.0001684,0.01684
2053,1684,0.0001684,0.01684
842,1684,0.0001684,0.01684
2792,1684,0.0001684,0.01684
3213,1684,0.0001684,0.01684
4380,1684,0.0001684,0.01684
483,1682,0.0001682,0.016819999999999998
387,1681,0.0001681,0.01681
2537,1681,0.0001681,0.01681
1961,1680,0.000168,0.0168
751,1680,0.000168,0.0168
970,1679,0.0001679,0.01679
3608,1679,0.0001679,0.01679
4846,1678,0.0001678,0.01678
1024,1678,0.0001678,0.01678
1359,1678,0.0001678,0.01678
203,1676,0.0001676,0.01676
235,1676,0.0001676,0.01676
473,1676,0.0001676,0.01676
1849,1676,0.0001676,0.01676
1528,1676,0.0001676,0.01676
2453,1675,0.0001675,0.01675
2733,1675,0.0001675,0.01675
230,1674,0.0001674,0.01674
3080,1674,0.0001674,0.01674
2726,1673,0.0001673,0.016730000000000002
2932,1671,0.0001671,0.01671
231,1670,0.000167,0.0167
4017,1670,0.000167,0.0167
547,1669,0.0001669,0.01669
3615,1669,0.0001669,0.01669
4382,1669,0.0001669,0.01669
1162,1668,0.0001668,0.01668
2751,1668,0.0001668,0.01668
976,1667,0.0001667,0.01667
2164,1667,0.0001667,0.01667
2185,1667,0.0001667,0.01667
1252,1667,0.0001667,0.01667
3357,1667,0.0001667,0.01667
2274,1666,0.0001666,0.01666
863,1664,0.0001664,0.016640000000000002
1765,1664,0.0001664,0.016640000000000002
2617,1663,0.0001663,0.01663
1533,1663,0.0001663,0.01663
2429,1662,0.0001662,0.01662
2197,1661,0.0001661,0.01661
1734,1661,0.0001661,0.01661
359,1661,0.0001661,0.01661
3769,1660,0.000166,0.0166
507,1660,0.000166,0.0166
1272,1660,0.000166,0.0166
1175,1660,0.000166,0.0166
3916,1660,0.000166,0.0166
5345,1660,0.000166,0.0166
73,1659,0.0001659,0.01659
2361,1659,0.0001659,0.01659
4877,1659,0.0001659,0.01659
2520,1658,0.0001658,0.016579999999999998
884,1658,0.0001658,0.016579999999999998
346,1657,0.0001657,0.016569999999999998
1086,1657,0.0001657,0.016569999999999998
1788,1657,0.0001657,0.016569999999999998
4624,1656,0.0001656,0.01656
224,1655,0.0001655,0.016550000000000002
211,1654,0.0001654,0.01654
1291,1654,0.0001654,0.01654
4124,1654,0.0001654,0.01654
1631,1653,0.0001653,0.01653
2249,1651,0.0001651,0.01651
1223,1651,0.0001651,0.01651
1574,1651,0.0001651,0.01651
1764,1650,0.000165,0.0165
798,1650,0.000165,0.0165
2859,1650,0.000165,0.0165
3070,1650,0.000165,0.0165
872,1649,0.0001649,0.01649
1854,1649,0.0001649,0.01649
169,1648,0.0001648,0.016479999999999998
2309,1648,0.0001648,0.016479999999999998
2313,1648,0.0001648,0.016479999999999998
3735,1648,0.0001648,0.016479999999999998
1390,1646,0.0001646,0.01646
5305,1646,0.0001646,0.01646
2068,1645,0.0001645,0.01645
1193,1645,0.0001645,0.01645
2341,1645,0.0001645,0.01645
2672,1644,0.0001644,0.01644
3247,1644,0.0001644,0.01644
3524,1643,0.0001643,0.01643
1989,1642,0.0001642,0.01642
3329,1641,0.0001641,0.01641
1337,1640,0.000164,0.0164
2705,1640,0.000164,0.0164
1827,1639,0.0001639,0.01639
2709,1639,0.0001639,0.01639
3804,1639,0.0001639,0.01639
4128,1639,0.0001639,0.01639
1338,1638,0.0001638,0.01638
3550,1638,0.0001638,0.01638
3794,1638,0.0001638,0.01638
2229,1637,0.0001637,0.01637
2266,1637,0.0001637,0.01637
1177,1637,0.0001637,0.01637
4589,1637,0.0001637,0.01637
1909,1636,0.0001636,0.01636
628,1636,0.0001636,0.01636
3702,1636,0.0001636,0.01636
2169,1635,0.0001635,0.01635
3219,1635,0.0001635,0.01635
1150,1634,0.0001634,0.01634
268,1634,0.0001634,0.01634
749,1634,0.0001634,0.01634
1671,1633,0.0001633,0.01633
3323,1633,0.0001633,0.01633
3733,1633,0.0001633,0.01633
208,1632,0.0001632,0.01632
336,1632,0.0001632,0.01632
335,1631,0.0001631,0.01631
3352,1631,0.0001631,0.01631
4275,1631,0.0001631,0.01631
1019,1630,0.000163,0.016300000000000002
2133,1629,0.0001629,0.01629
3007,1629,0.0001629,0.01629
4516,1628,0.0001628,0.01628
2768,1628,0.0001628,0.01628
3027,1628,0.0001628,0.01628
3140,1628,0.0001628,0.01628
4628,1628,0.0001628,0.01628
1952,1627,0.0001627,0.01627
2790,1627,0.0001627,0.01627
2113,1626,0.0001626,0.01626
2376,1626,0.0001626,0.01626
2582,1626,0.0001626,0.01626
849,1626,0.0001626,0.01626
3574,1626,0.0001626,0.01626
4009,1626,0.0001626,0.01626
41,1625,0.0001625,0.01625
869,1625,0.0001625,0.01625
2636,1625,0.0001625,0.01625
1609,1625,0.0001625,0.01625
1873,1624,0.0001624,0.016239999999999997
1437,1624,0.0001624,0.016239999999999997
3581,1624,0.0001624,0.016239999999999997
4002,1624,0.0001624,0.016239999999999997
4584,1624,0.0001624,0.016239999999999997
1598,1623,0.0001623,0.016229999999999998
2132,1623,0.0001623,0.016229999999999998
474,1623,0.0001623,0.016229999999999998
3446,1623,0.0001623,0.016229999999999998
